bioguideId,session,billid,policy_area,billtype,billoutcome,last_name,first_name,party,state_name,state,chamber,state_name_2,total_session,total_state,proportion
G000562,114,2343,Health,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,2426,International Affairs,S,Became Law,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,2524,Public Lands and Natural Resources,S,Ordered Reported,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,2616,Water Resources Development,S,Ordered Reported,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,2664,Government Operations and Politics,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,285,Armed Forces and National Security,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,2950,Environmental Protection,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,2987,Transportation and Public Works,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,3020,Public Lands and Natural Resources,S,Ordered Reported,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,3084,"Science, Technology, Communications",S,Became Law,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,3119,Government Operations and Politics,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,3135,Government Operations and Politics,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,3243,Taxation,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,3283,Armed Forces and National Security,S,Became Law,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,3312,Energy,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,3325,International Affairs,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,3457,Health,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,634,Emergency Management,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,858,Energy,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,972,Public Lands and Natural Resources,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,114,997,Armed Forces and National Security,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,3589,59,0.016439119531903038
G000562,115,1007,Public Lands and Natural Resources,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,1008,Crime and Law Enforcement,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,1059,Energy,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,1336,Energy,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,1518,Labor and Employment,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,1562,International Affairs,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,1682,"Science, Technology, Communications",S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,1802,Government Operations and Politics,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,1859,Health,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,190,Energy,S,Became Law,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,1901,International Affairs,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,218,Government Operations and Politics,S,Ordered Reported,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,239,Energy,S,Ordered Reported,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,280,Public Lands and Natural Resources,S,Ordered Reported,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,285,Public Lands and Natural Resources,S,Ordered Reported,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,286,Public Lands and Natural Resources,S,Ordered Reported,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,287,Public Lands and Natural Resources,S,Ordered Reported,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,634,Government Operations and Politics,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,660,Native Americans,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,787,Health,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
G000562,115,931,Government Operations and Politics,S,nothing,Gardner,Cory,Republican,Colorado,CO,Senate,colorado,2113,45,0.02129673450070989
H000206,113,1033,Education,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1094,Education,S,Ordered Reported,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1105,Finance and Financial Sector,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1151,Public Lands and Natural Resources,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1284,Economics and Public Finance,S,Ordered Reported,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1302,Labor and Employment,S,Passed in the Senate,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1346,Taxation,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1391,Labor and Employment,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1534,Finance and Financial Sector,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1561,Health,S,Passed in the Senate,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1563,Transportation and Public Works,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,168,Labor and Employment,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1694,Taxation,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1697,Education,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1737,Labor and Employment,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1864,Armed Forces and National Security,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,1979,Labor and Employment,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2036,Education,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2223,Labor and Employment,S,Failed Legislation,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2385,Education,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2452,Education,S,Ordered Reported,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2486,Labor and Employment,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2511,Labor and Employment,S,Passed in the Senate,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2515,Health,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2642,Labor and Employment,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2658,Health,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2789,Education,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2790,Education,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2845,Public Lands and Natural Resources,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2887,Transportation and Public Works,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2888,Health,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2889,Housing and Community Development,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2917,Health,S,Became Law,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,2954,Education,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,3020,Government Operations and Politics,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,309,Transportation and Public Works,S,Became Law,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,39,Health,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,410,Taxation,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,460,Labor and Employment,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,475,Social Welfare,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,531,Health,S,Ordered Reported,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,544,Commerce,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,546,Education,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,555,"Civil Rights and Liberties, Minority Issues",S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,556,Transportation and Public Works,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,567,Social Welfare,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,622,Health,S,Became Law,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,631,Labor and Employment,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,689,Health,S,Ordered Reported,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,837,Agriculture and Food,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,959,Health,S,Ordered Reported,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000206,113,985,Finance and Financial Sector,S,nothing,Harkin,Thomas,Democratic,Iowa,IA,Senate,iowa,3067,71,0.023149657645908053
H000338,113,1031,Taxation,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,1270,Labor and Employment,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,1518,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,1525,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,1612,Commerce,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,169,Immigration,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,1712,Labor and Employment,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,1743,Energy,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,211,Water Resources Development,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,2122,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,2301,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,232,Taxation,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,25,Economics and Public Finance,S,Became Law,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,2539,Health,S,Became Law,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,26,Energy,S,Passed in the Senate,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,27,Native Americans,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,2736,Taxation,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,28,Public Lands and Natural Resources,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,2862,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,2871,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,2944,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,3000,Public Lands and Natural Resources,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,3004,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,3011,Government Operations and Politics,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,3017,Environmental Protection,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,399,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,40,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,509,Public Lands and Natural Resources,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,510,Public Lands and Natural Resources,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,660,Foreign Trade and International Finance,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,17,Government Operations and Politics,SJRES,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,113,9,Social Welfare,SJRES,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3067,59,0.019237039452233453
H000338,114,1009,Foreign Trade and International Finance,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1015,Foreign Trade and International Finance,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1089,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1194,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1197,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1198,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1267,Foreign Trade and International Finance,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1268,Foreign Trade and International Finance,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1269,Foreign Trade and International Finance,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,13,Public Lands and Natural Resources,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1339,Immigration,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,14,Public Lands and Natural Resources,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1421,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,149,Taxation,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,15,Energy,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1525,Families,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,153,Immigration,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1683,Government Operations and Politics,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1781,Transportation and Public Works,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1782,Transportation and Public Works,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1783,Public Lands and Natural Resources,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1845,Public Lands and Natural Resources,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,185,Health,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1874,Labor and Employment,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1890,Crime and Law Enforcement,S,Became Law,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1892,Education,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1922,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1923,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1929,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1946,Taxation,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1985,Public Lands and Natural Resources,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,1990,Government Operations and Politics,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,203,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2072,Environmental Protection,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2258,Transportation and Public Works,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2282,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2298,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2348,Crime and Law Enforcement,S,Passed in the Senate,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2368,Health,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2381,Government Operations and Politics,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2383,Public Lands and Natural Resources,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2499,Taxation,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,250,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2510,Immigration,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2724,Government Operations and Politics,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2753,Education,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2775,Taxation,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2794,Foreign Trade and International Finance,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2862,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2873,Health,S,Became Law,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,295,Crime and Law Enforcement,S,Passed in the Senate,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,2986,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,305,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3065,Families,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3155,Law,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3156,Taxation,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3157,Taxation,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3182,Economics and Public Finance,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3198,Armed Forces and National Security,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3344,Labor and Employment,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3366,Immigration,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3413,Foreign Trade and International Finance,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,342,Education,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3470,Labor and Employment,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3471,Taxation,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,348,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3482,Native Americans,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3504,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3506,Taxation,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3541,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,3547,Government Operations and Politics,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,365,Public Lands and Natural Resources,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,468,Environmental Protection,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,481,Health,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,483,Crime and Law Enforcement,S,Became Law,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,499,Social Welfare,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,512,Crime and Law Enforcement,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,560,Commerce,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,662,Commerce,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,740,"Science, Technology, Communications",S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,810,Health,S,nothing,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,903,Taxation,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,904,Taxation,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
H000338,114,905,Taxation,S,Ordered Reported,Hatch,Orrin,Republican,Utah,UT,Senate,utah,3589,138,0.03845082195597659
